subjID	participant	shift	activity	explosion	pumps	trial
14N21	14	N2	1	0	80	17
14N21	14	N2	1	0	50	18
14N21	14	N2	1	0	80	19
14N21	14	N2	1	1	28	20
14N21	14	N2	1	1	37	21
14N21	14	N2	1	0	50	22
14N21	14	N2	1	0	80	23
14N21	14	N2	1	1	16	24
14N21	14	N2	1	0	50	25
14N21	14	N2	1	1	3	26
14N21	14	N2	1	0	50	27
14N21	14	N2	1	0	80	28
14N21	14	N2	1	1	39	29
14N21	14	N2	1	0	50	30
14N22	14	N2	2	1	53	1
14N22	14	N2	2	0	64	2
14N22	14	N2	2	0	64	3
14N22	14	N2	2	1	29	4
14N22	14	N2	2	1	29	5
14N22	14	N2	2	0	64	6
14N22	14	N2	2	0	64	7
14N22	14	N2	2	1	34	8
14N22	14	N2	2	0	64	9
14N22	14	N2	2	0	64	10
14N22	14	N2	2	0	64	11
14N22	14	N2	2	0	64	12
14N22	14	N2	2	1	18	13
14N22	14	N2	2	0	64	14
14N22	14	N2	2	0	64	15
14N22	14	N2	2	1	63	16
14N22	14	N2	2	0	64	17
14N22	14	N2	2	0	64	18
14N22	14	N2	2	0	64	19
14N22	14	N2	2	0	64	20
14N22	14	N2	2	0	64	21
14N22	14	N2	2	0	64	22
14N22	14	N2	2	1	33	23
14N22	14	N2	2	0	64	24
14N22	14	N2	2	0	64	25
14N22	14	N2	2	1	4	26
14N22	14	N2	2	0	64	27
14N22	14	N2	2	0	64	28
14N22	14	N2	2	0	64	29
14N22	14	N2	2	0	64	30
15D11	15	D1	1	1	12	1
15D11	15	D1	1	0	55	2
15D11	15	D1	1	0	20	3
15D11	15	D1	1	0	86	4
15D11	15	D1	1	0	43	5
15D11	15	D1	1	1	85	6
15D11	15	D1	1	0	36	7
15D11	15	D1	1	1	88	8
15D11	15	D1	1	0	50	9
15D11	15	D1	1	0	32	10
15D11	15	D1	1	0	90	11
15D11	15	D1	1	0	27	12
15D11	15	D1	1	0	48	13
15D11	15	D1	1	1	46	14
15D11	15	D1	1	1	57	15
15D11	15	D1	1	1	40	16
15D11	15	D1	1	0	44	17
15D11	15	D1	1	1	63	18
15D11	15	D1	1	0	56	19
15D11	15	D1	1	1	3	20
15D11	15	D1	1	1	23	21
15D11	15	D1	1	1	15	22
15D11	15	D1	1	1	7	23
15D11	15	D1	1	0	50	24
15D11	15	D1	1	1	1	25
15D11	15	D1	1	0	84	26
15D11	15	D1	1	0	62	27
15D11	15	D1	1	0	40	28
15D11	15	D1	1	0	90	29
15D11	15	D1	1	0	17	30
15D12	15	D1	2	1	39	1
15D12	15	D1	2	0	40	2
15D12	15	D1	2	0	20	3
15D12	15	D1	2	1	52	4
15D12	15	D1	2	0	76	5
15D12	15	D1	2	0	50	6
15D12	15	D1	2	1	69	7
15D12	15	D1	2	1	52	8
15D12	15	D1	2	1	22	9
15D12	15	D1	2	1	29	10
15D12	15	D1	2	0	20	11
15D12	15	D1	2	0	40	12
15D12	15	D1	2	1	54	13
15D12	15	D1	2	1	49	14
15D12	15	D1	2	0	46	15
15D12	15	D1	2	1	30	16
15D12	15	D1	2	0	75	17
15D12	15	D1	2	1	12	18
15D12	15	D1	2	0	40	19
15D12	15	D1	2	1	13	20
15D12	15	D1	2	1	28	21
15D12	15	D1	2	1	30	22
15D12	15	D1	2	0	12	23
15D12	15	D1	2	0	14	24
15D12	15	D1	2	0	48	25
15D12	15	D1	2	1	43	26
15D12	15	D1	2	0	64	27
15D12	15	D1	2	1	3	28
15D12	15	D1	2	0	30	29
15D12	15	D1	2	1	14	30
15D21	15	D2	1	0	64	1
15D21	15	D2	1	0	64	2
15D21	15	D2	1	1	16	3
15D21	15	D2	1	0	64	4
15D21	15	D2	1	0	64	5
15D21	15	D2	1	1	36	6
15D21	15	D2	1	1	31	7
15D21	15	D2	1	0	64	8
15D21	15	D2	1	0	64	9
15D21	15	D2	1	0	64	10
15D21	15	D2	1	0	64	11
15D21	15	D2	1	1	43	12
15D21	15	D2	1	0	64	13
15D21	15	D2	1	1	60	14
15D21	15	D2	1	0	64	15
15D21	15	D2	1	1	43	16
15D21	15	D2	1	1	39	17
15D21	15	D2	1	1	48	18
15D21	15	D2	1	1	63	19
15D21	15	D2	1	0	64	20
15D21	15	D2	1	1	12	21
15D21	15	D2	1	0	64	22
15D21	15	D2	1	1	64	23
15D21	15	D2	1	1	50	24
15D21	15	D2	1	1	40	25
15D21	15	D2	1	1	13	26
15D21	15	D2	1	1	6	27
15D21	15	D2	1	0	64	28
15D21	15	D2	1	1	7	29
15D21	15	D2	1	1	35	30
15D22	15	D2	2	1	20	1
15D22	15	D2	2	0	32	2
15D22	15	D2	2	0	11	3
15D22	15	D2	2	0	64	4
15D22	15	D2	2	1	41	5
15D22	15	D2	2	1	28	6
15D22	15	D2	2	0	64	7
15D22	15	D2	2	0	64	8
15D22	15	D2	2	1	39	9
15D22	15	D2	2	1	35	10
15D22	15	D2	2	0	50	11
15D22	15	D2	2	0	50	12
15D22	15	D2	2	0	64	13
15D22	15	D2	2	1	42	14
15D22	15	D2	2	0	64	15
15D22	15	D2	2	0	64	16
15D22	15	D2	2	0	64	17
15D22	15	D2	2	0	64	18
15D22	15	D2	2	0	64	19
15D22	15	D2	2	0	64	20
15D22	15	D2	2	0	64	21
15D22	15	D2	2	0	64	22
15D22	15	D2	2	1	24	23
15D22	15	D2	2	1	24	24
15D22	15	D2	2	0	64	25
15D22	15	D2	2	1	63	26
15D22	15	D2	2	0	64	27
15D22	15	D2	2	0	64	28
15D22	15	D2	2	1	6	29
15D22	15	D2	2	0	100	30
15N11	15	N1	1	1	42	1
15N11	15	N1	1	1	22	2
15N11	15	N1	1	0	50	3
15N11	15	N1	1	0	50	4
15N11	15	N1	1	1	2	5
15N11	15	N1	1	1	37	6
15N11	15	N1	1	1	25	7
15N11	15	N1	1	0	64	8
15N11	15	N1	1	1	31	9
15N11	15	N1	1	0	100	10
15N11	15	N1	1	0	64	11
15N11	15	N1	1	1	3	12
15N11	15	N1	1	1	39	13
15N11	15	N1	1	0	64	14
15N11	15	N1	1	1	32	15
15N11	15	N1	1	1	79	16
15N11	15	N1	1	1	5	17
15N11	15	N1	1	0	64	18
15N11	15	N1	1	1	59	19
15N11	15	N1	1	1	50	20
15N11	15	N1	1	0	64	21
15N11	15	N1	1	1	63	22
15N11	15	N1	1	0	64	23
15N11	15	N1	1	0	64	24
15N11	15	N1	1	0	64	25
15N11	15	N1	1	1	62	26
15N11	15	N1	1	0	64	27
15N11	15	N1	1	1	11	28
15N11	15	N1	1	1	42	29
15N11	15	N1	1	1	87	30
15N12	15	N1	2	0	64	1
15N12	15	N1	2	0	64	2
15N12	15	N1	2	1	22	3
15N12	15	N1	2	0	64	4
15N12	15	N1	2	1	1	5
15N12	15	N1	2	0	64	6
15N12	15	N1	2	0	64	7
15N12	15	N1	2	0	64	8
15N12	15	N1	2	1	28	9
15N12	15	N1	2	1	29	10
15N12	15	N1	2	1	41	11
15N12	15	N1	2	0	64	12
15N12	15	N1	2	1	40	13
15N12	15	N1	2	1	62	14
15N12	15	N1	2	1	2	15
15N12	15	N1	2	0	64	16
15N12	15	N1	2	1	27	17
15N12	15	N1	2	0	64	18
15N12	15	N1	2	1	43	19
15N12	15	N1	2	0	64	20
15N12	15	N1	2	1	13	21
15N12	15	N1	2	0	64	22
15N12	15	N1	2	0	64	23
15N12	15	N1	2	0	64	24
15N12	15	N1	2	0	64	25
15N12	15	N1	2	0	64	26
15N12	15	N1	2	1	10	27
15N12	15	N1	2	1	18	28
15N12	15	N1	2	0	64	29
15N12	15	N1	2	0	64	30
15N21	15	N2	1	0	100	1
15N21	15	N2	1	1	48	2
15N21	15	N2	1	0	64	3
15N21	15	N2	1	0	100	4
15N21	15	N2	1	0	64	5
15N21	15	N2	1	1	17	6
15N21	15	N2	1	1	26	7
15N21	15	N2	1	0	64	8
15N21	15	N2	1	0	64	9
15N21	15	N2	1	1	35	10
15N21	15	N2	1	0	64	11
15N21	15	N2	1	0	64	12
15N21	15	N2	1	1	19	13
15N21	15	N2	1	1	1	14
15N21	15	N2	1	1	4	15
15N21	15	N2	1	0	64	16
15N21	15	N2	1	0	64	17
15N21	15	N2	1	0	100	18
15N21	15	N2	1	1	53	19
15N21	15	N2	1	1	63	20
15N21	15	N2	1	1	49	21
15N21	15	N2	1	0	64	22
15N21	15	N2	1	0	64	23
15N21	15	N2	1	0	64	24
15N21	15	N2	1	1	94	25
15N21	15	N2	1	1	31	26
15N21	15	N2	1	1	61	27
15N21	15	N2	1	1	39	28
15N21	15	N2	1	0	64	29
15N21	15	N2	1	1	51	30
15N22	15	N2	2	1	24	1
15N22	15	N2	2	1	32	2
15N22	15	N2	2	0	64	3
15N22	15	N2	2	0	64	4
15N22	15	N2	2	0	64	5
15N22	15	N2	2	0	64	6
15N22	15	N2	2	0	64	7
15N22	15	N2	2	1	22	8
15N22	15	N2	2	0	64	9
15N22	15	N2	2	1	55	10
15N22	15	N2	2	1	27	11
15N22	15	N2	2	0	64	12
15N22	15	N2	2	1	42	13
15N22	15	N2	2	1	2	14
15N22	15	N2	2	0	64	15
15N22	15	N2	2	0	64	16
15N22	15	N2	2	0	64	17
15N22	15	N2	2	1	38	18
15N22	15	N2	2	0	64	19
15N22	15	N2	2	1	4	20
15N22	15	N2	2	1	59	21
15N22	15	N2	2	0	64	22
15N22	15	N2	2	1	48	23
15N22	15	N2	2	0	64	24
15N22	15	N2	2	1	29	25
15N22	15	N2	2	0	64	26
15N22	15	N2	2	0	64	27
15N22	15	N2	2	0	64	28
15N22	15	N2	2	0	64	29
15N22	15	N2	2	0	64	30
16D11	16	D1	1	0	64	1
16D11	16	D1	1	0	30	2
16D11	16	D1	1	1	42	3
16D11	16	D1	1	1	19	4
16D11	16	D1	1	0	30	5
16D11	16	D1	1	1	51	6
16D11	16	D1	1	0	64	7
16D11	16	D1	1	0	50	8
16D11	16	D1	1	0	48	9
16D11	16	D1	1	0	21	10
16D11	16	D1	1	0	50	11
16D11	16	D1	1	1	36	12
16D11	16	D1	1	0	21	13
16D11	16	D1	1	0	42	14
16D11	16	D1	1	1	16	15
16D11	16	D1	1	0	38	16
16D11	16	D1	1	0	80	17
16D11	16	D1	1	1	2	18
16D11	16	D1	1	1	33	19
16D11	16	D1	1	0	22	20
16D11	16	D1	1	0	64	21
16D11	16	D1	1	1	34	22
16D11	16	D1	1	1	7	23
16D11	16	D1	1	1	72	24
16D11	16	D1	1	1	56	25
16D11	16	D1	1	1	7	26
16D11	16	D1	1	0	10	27
16D11	16	D1	1	0	64	28
16D11	16	D1	1	1	11	29
16D11	16	D1	1	1	64	30
16D12	16	D1	2	1	14	1
16D12	16	D1	2	0	68	2
16D12	16	D1	2	1	92	3
16D12	16	D1	2	1	9	4
16D12	16	D1	2	1	20	5
16D12	16	D1	2	0	22	6
16D12	16	D1	2	0	45	7
16D12	16	D1	2	0	40	8
16D12	16	D1	2	1	8	9
16D12	16	D1	2	0	30	10
16D12	16	D1	2	0	50	11
16D12	16	D1	2	0	86	12
16D12	16	D1	2	1	17	13
16D12	16	D1	2	0	64	14
16D12	16	D1	2	1	10	15
16D12	16	D1	2	0	64	16
16D12	16	D1	2	0	64	17
16D12	16	D1	2	0	72	18
16D12	16	D1	2	0	44	19
16D12	16	D1	2	1	53	20
16D12	16	D1	2	1	6	21
16D12	16	D1	2	1	15	22
16D12	16	D1	2	0	10	23
16D12	16	D1	2	0	22	24
16D12	16	D1	2	1	63	25
16D12	16	D1	2	1	11	26
16D12	16	D1	2	0	101	27
16D12	16	D1	2	0	34	28
16D12	16	D1	2	1	7	29
16D12	16	D1	2	0	64	30
16D21	16	D2	1	0	33	1
16D21	16	D2	1	1	28	2
16D21	16	D2	1	0	55	3
16D21	16	D2	1	1	55	4
16D21	16	D2	1	1	59	5
16D21	16	D2	1	0	55	6
16D21	16	D2	1	0	41	7
16D21	16	D2	1	0	12	8
16D21	16	D2	1	0	50	9
16D21	16	D2	1	0	60	10
16D21	16	D2	1	1	27	11
16D21	16	D2	1	1	14	12
16D21	16	D2	1	0	40	13
16D21	16	D2	1	0	70	14
16D21	16	D2	1	1	28	15
16D21	16	D2	1	1	44	16
16D21	16	D2	1	0	90	17
16D21	16	D2	1	0	30	18
16D21	16	D2	1	0	80	19
16D21	16	D2	1	0	40	20
16D21	16	D2	1	0	60	21
16D21	16	D2	1	1	47	22
16D21	16	D2	1	0	50	23
16D21	16	D2	1	0	50	24
16D21	16	D2	1	1	24	25
16D21	16	D2	1	0	20	26
16D21	16	D2	1	1	51	27
16D21	16	D2	1	1	2	28
16D21	16	D2	1	1	15	29
16D21	16	D2	1	1	18	30
16D22	16	D2	2	1	12	1
16D22	16	D2	2	1	46	2
16D22	16	D2	2	0	45	3
16D22	16	D2	2	1	50	4
16D22	16	D2	2	1	7	5
16D22	16	D2	2	1	4	6
16D22	16	D2	2	1	17	7
16D22	16	D2	2	1	54	8
16D22	16	D2	2	1	27	9
16D22	16	D2	2	0	30	10
16D22	16	D2	2	0	40	11
16D22	16	D2	2	0	50	12
16D22	16	D2	2	0	77	13
16D22	16	D2	2	1	52	14
16D22	16	D2	2	0	50	15
16D22	16	D2	2	0	50	16
16D22	16	D2	2	1	32	17
16D22	16	D2	2	1	31	18
16D22	16	D2	2	0	90	19
16D22	16	D2	2	1	20	20
16D22	16	D2	2	0	30	21
16D22	16	D2	2	0	50	22
16D22	16	D2	2	1	12	23
16D22	16	D2	2	0	40	24
16D22	16	D2	2	0	90	25
16D22	16	D2	2	1	26	26
16D22	16	D2	2	1	41	27
16D22	16	D2	2	1	84	28
16D22	16	D2	2	0	80	29
16D22	16	D2	2	1	32	30
16N11	16	N1	1	1	71	1
16N11	16	N1	1	0	60	2
16N11	16	N1	1	1	5	3
16N11	16	N1	1	1	68	4
16N11	16	N1	1	0	60	5
16N11	16	N1	1	1	71	6
16N11	16	N1	1	0	50	7
16N11	16	N1	1	1	37	8
16N11	16	N1	1	0	70	9
16N11	16	N1	1	0	30	10
16N11	16	N1	1	1	85	11
16N11	16	N1	1	0	80	12
16N11	16	N1	1	1	20	13
16N11	16	N1	1	0	60	14
16N11	16	N1	1	1	30	15
16N11	16	N1	1	1	42	16
16N11	16	N1	1	0	40	17
16N11	16	N1	1	1	78	18
16N11	16	N1	1	1	5	19
16N11	16	N1	1	1	75	20
16N11	16	N1	1	1	47	21
16N11	16	N1	1	0	60	22
16N11	16	N1	1	0	80	23
16N11	16	N1	1	1	10	24
16N11	16	N1	1	0	60	25
16N11	16	N1	1	1	76	26
16N11	16	N1	1	0	70	27
16N11	16	N1	1	0	60	28
16N11	16	N1	1	1	54	29
16N11	16	N1	1	0	80	30
16N12	16	N1	2	1	13	1
16N12	16	N1	2	0	64	2
16N12	16	N1	2	1	71	3
16N12	16	N1	2	0	60	4
16N12	16	N1	2	0	40	5
16N12	16	N1	2	1	1	6
16N12	16	N1	2	1	10	7
16N12	16	N1	2	0	20	8
16N12	16	N1	2	0	90	9
16N12	16	N1	2	1	40	10
16N12	16	N1	2	0	50	11
16N12	16	N1	2	1	3	12
16N12	16	N1	2	1	26	13
16N12	16	N1	2	1	83	14
16N12	16	N1	2	1	55	15
16N12	16	N1	2	1	7	16
16N12	16	N1	2	1	14	17
16N12	16	N1	2	1	88	18
16N12	16	N1	2	1	9	19
16N12	16	N1	2	0	90	20
16N12	16	N1	2	1	14	21
16N12	16	N1	2	0	40	22
16N12	16	N1	2	1	44	23
16N12	16	N1	2	1	62	24
16N12	16	N1	2	1	40	25
16N12	16	N1	2	1	35	26
16N12	16	N1	2	0	90	27
16N12	16	N1	2	0	90	28
16N12	16	N1	2	1	41	29
16N12	16	N1	2	1	30	30
16N21	16	N2	1	1	33	1
16N21	16	N2	1	1	97	2
16N21	16	N2	1	1	76	3
16N21	16	N2	1	1	86	4
16N21	16	N2	1	1	38	5
16N21	16	N2	1	1	78	6
16N21	16	N2	1	1	5	7
16N21	16	N2	1	1	12	8
16N21	16	N2	1	0	60	9
16N21	16	N2	1	0	80	10
16N21	16	N2	1	1	8	11
16N21	16	N2	1	0	70	12
16N21	16	N2	1	0	80	13
16N21	16	N2	1	1	16	14
16N21	16	N2	1	0	50	15
16N21	16	N2	1	0	70	16
16N21	16	N2	1	1	4	17
16N21	16	N2	1	1	27	18
16N21	16	N2	1	1	17	19
16N21	16	N2	1	0	10	20
16N21	16	N2	1	1	25	21
16N21	16	N2	1	1	23	22
16N21	16	N2	1	1	8	23
16N21	16	N2	1	1	15	24
16N21	16	N2	1	0	50	25
16N21	16	N2	1	1	7	26
16N21	16	N2	1	1	92	27
16N21	16	N2	1	1	6	28
16N21	16	N2	1	1	62	29
16N21	16	N2	1	1	26	30
16N22	16	N2	2	1	19	1
16N22	16	N2	2	1	2	2
16N22	16	N2	2	1	29	3
16N22	16	N2	2	0	90	4
16N22	16	N2	2	0	70	5
16N22	16	N2	2	0	70	6
16N22	16	N2	2	0	40	7
16N22	16	N2	2	1	38	8
16N22	16	N2	2	1	34	9
16N22	16	N2	2	1	28	10
16N22	16	N2	2	1	62	11
16N22	16	N2	2	0	60	12
16N22	16	N2	2	1	17	13
16N22	16	N2	2	0	80	14
16N22	16	N2	2	0	30	15
16N22	16	N2	2	0	90	16
16N22	16	N2	2	1	33	17
16N22	16	N2	2	0	50	18
16N22	16	N2	2	1	27	19
16N22	16	N2	2	1	80	20
16N22	16	N2	2	1	50	21
16N22	16	N2	2	0	40	22
16N22	16	N2	2	0	70	23
16N22	16	N2	2	1	3	24
16N22	16	N2	2	0	30	25
16N22	16	N2	2	0	60	26
16N22	16	N2	2	0	70	27
16N22	16	N2	2	0	50	28
16N22	16	N2	2	0	100	29
16N22	16	N2	2	1	91	30
